trade_date,stock_name,vol
20070105,平安银行,537328.9
20070108,平安银行,317615.6
20070109,平安银行,479680.21
20070110,平安银行,447374.22
20070111,平安银行,409960.55
20070112,平安银行,909021.23
20070115,平安银行,552364.55
20070116,平安银行,525236.4
20070117,平安银行,459108.06
20070118,平安银行,489695.19
20070119,平安银行,479327.9
20070122,平安银行,540388.75
20070123,平安银行,503694.92
20070124,平安银行,442486.17
20070125,平安银行,484362.76
20070126,平安银行,624255.41
20070129,平安银行,270144.35
20070130,平安银行,296355.67
20070131,平安银行,731960.02
20070201,平安银行,662854.98
20070202,平安银行,396110.49
20070205,平安银行,399274.06
20070206,平安银行,282377.26
20070207,平安银行,59166.47
20070208,平安银行,647278.54
20070209,平安银行,309262.9
20070212,平安银行,251598.09
20070213,平安银行,243944.51
20070214,平安银行,279993.31
20070215,平安银行,319723.44
20070216,平安银行,279750.51
20070226,平安银行,213936.32
20070227,平安银行,227466.41
20070228,平安银行,438114.86
20070301,平安银行,229274.83
20070302,平安银行,207507.06
20070305,平安银行,313850.15
20070306,平安银行,285078.21
20070307,平安银行,280296.35
20070308,平安银行,185520.06
20070309,平安银行,219543.79
20070312,平安银行,159821.61
20070313,平安银行,135207.85
20070314,平安银行,182520.22
20070315,平安银行,142483.34
20070316,平安银行,186416.12
20070319,平安银行,275958.02
20070320,平安银行,250243.33
20070321,平安银行,358620.5
20070322,平安银行,548987.93
20070323,平安银行,358620.49
20070326,平安银行,281824.62
20070327,平安银行,235661.74
20070328,平安银行,415384.26
20070329,平安银行,589515.89
20070330,平安银行,216381.6
20070402,平安银行,313602.78
20070403,平安银行,253283.63
20070404,平安银行,402437.15
20070405,平安银行,290755.55
20070406,平安银行,265540.73
20070409,平安银行,223763.21
20070410,平安银行,347515.91
20070411,平安银行,594110.03
20070412,平安银行,463825.62
20070413,平安银行,361487.52
20070416,平安银行,368260.2
20070417,平安银行,355391.17
20070418,平安银行,204691.9
20070419,平安银行,352641.91
20070420,平安银行,229267.99
20070423,平安银行,381384.14
20070424,平安银行,340334.33
20070425,平安银行,459180.37
20070426,平安银行,470777.58
20070508,平安银行,253740.71
20070509,平安银行,499263.86
20070510,平安银行,277529.8
20070511,平安银行,259312.76
20070525,平安银行,479683.71
20070528,平安银行,603315.56
20070529,平安银行,444210.42
20070530,平安银行,505098.18
20070531,平安银行,905028.7
20070620,平安银行,1302526.84
20070621,平安银行,681681.82
20070622,平安银行,789944.05
20070625,平安银行,660120.25
20070627,平安银行,757751.41
20070628,平安银行,521165.42
20070629,平安银行,489687.22
20070702,平安银行,323761.47
20070703,平安银行,252532.97
20070704,平安银行,243960.28
20070705,平安银行,371587.95
20070706,平安银行,440714.2
20070709,平安银行,272595.21
20070710,平安银行,335470.92
20070711,平安银行,114247.53
20070712,平安银行,152057.61
20070713,平安银行,75288.54
20070716,平安银行,176135.47
20070717,平安银行,329571.37
20070718,平安银行,563889.59
20070719,平安银行,303028.52
20070723,平安银行,528016.21
20070724,平安银行,349242.83
20070725,平安银行,348526.82
20070726,平安银行,267510.68
20070727,平安银行,337391.35
20070730,平安银行,244882.39
20070731,平安银行,418203.51
20070801,平安银行,291433.44
20070802,平安银行,396583.89
20070803,平安银行,438271.7
20070806,平安银行,258177.96
20070807,平安银行,156322.14
20070808,平安银行,261425.23
20070809,平安银行,308030.08
20070810,平安银行,185781.81
20070813,平安银行,260558.02
20070814,平安银行,349273.84
20070815,平安银行,246045.24
20070816,平安银行,385348.07
20070817,平安银行,420685.19
20070820,平安银行,366385.84
20070821,平安银行,335990.21
20070822,平安银行,315341.69
20070823,平安银行,264577.69
20070824,平安银行,389456.97
20070827,平安银行,275096.18
20070828,平安银行,313335.84
20070829,平安银行,267208.76
20070830,平安银行,246827.22
20070831,平安银行,173834.61
20070903,平安银行,193697.06
20070904,平安银行,231528.79
20070905,平安银行,218303.07
20070906,平安银行,190721.19
20070907,平安银行,157484.5
20070910,平安银行,168445.67
20070911,平安银行,196230.64
20070912,平安银行,161189.19
20070913,平安银行,146459.85
20070914,平安银行,138488.25
20070917,平安银行,135773.18
20070918,平安银行,199070.99
20070919,平安银行,190338.87
20070920,平安银行,135966.16
20070921,平安银行,158114.98
20070924,平安银行,243303.16
20070925,平安银行,147705.47
20070926,平安银行,285476.25
20070927,平安银行,242677.06
20070928,平安银行,352944.43
20071008,平安银行,276229.41
20071009,平安银行,145217.1
20071010,平安银行,210379.71
20071011,平安银行,157027.91
20071012,平安银行,186955.56
20071015,平安银行,212364.49
20071016,平安银行,279012.4
20071017,平安银行,201077.45
20071018,平安银行,187332.11
20071019,平安银行,100400.26
20071022,平安银行,127442.08
20071023,平安银行,170139.74
20071024,平安银行,250497.71
20071025,平安银行,219245.23
20071026,平安银行,347517.91
20071029,平安银行,342002.52
20071030,平安银行,188120.02
20071031,平安银行,309696.78
20071101,平安银行,223318.77
20071102,平安银行,181461.54
20071105,平安银行,162832.98
20071106,平安银行,103918.31
20071107,平安银行,97632.22
20071108,平安银行,134171.1
20071109,平安银行,105625.45
20071112,平安银行,128815.74
20071113,平安银行,213745.96
20071114,平安银行,196073.13
20071115,平安银行,165617.97
20071116,平安银行,177530.02
20071119,平安银行,129698.7
20071120,平安银行,163554.34
20071121,平安银行,223704.06
20071122,平安银行,119397.46
20071123,平安银行,126016.91
20071126,平安银行,130209.32
20071127,平安银行,123742.05
20071128,平安银行,209265.23
20071129,平安银行,304970.58
20071130,平安银行,149486.58
20071203,平安银行,333512.53
20071204,平安银行,230818.93
20071205,平安银行,165925.82
20071206,平安银行,121442.28
20071207,平安银行,133340.78
20071210,平安银行,306031.51
20071211,平安银行,274252.17
20071212,平安银行,336812.63
20071213,平安银行,198995.04
20071214,平安银行,184265.29
20071217,平安银行,150845.11
20071218,平安银行,125609.89
20071220,平安银行,181968.21
20071221,平安银行,290418.25
20071224,平安银行,239350.83
20071225,平安银行,185194.47
20071226,平安银行,164914.63
20071227,平安银行,367215.82
20071228,平安银行,261567.28
20080102,平安银行,200524.73
20080103,平安银行,275648.31
20080104,平安银行,198704.38
20080107,平安银行,315140.15
20080108,平安银行,499924.45
20080109,平安银行,192494.79
20080110,平安银行,244699.58
20080111,平安银行,358430.2
20080114,平安银行,208570.8
20080115,平安银行,177040.5
20080116,平安银行,301230.06
20080117,平安银行,240761.53
20080118,平安银行,115585.53
20080121,平安银行,211875.22
20080122,平安银行,264571.35
20080123,平安银行,215654.31
20080124,平安银行,183020.62
20080125,平安银行,178859.73
20080128,平安银行,120424.9
20080129,平安银行,98873.27
20080130,平安银行,195317.6
20080131,平安银行,156792.43
20080201,平安银行,155477.31
20080204,平安银行,248834.05
20080205,平安银行,100763.06
20080213,平安银行,45397.28
20080214,平安银行,43478.12
20080215,平安银行,69904.23
20080218,平安银行,83871.7
20080219,平安银行,110734.67
20080220,平安银行,402623.56
20080221,平安银行,258838.47
20080222,平安银行,227556.92
20080225,平安银行,211105.63
20080226,平安银行,217547.48
20080227,平安银行,185904.26
20080228,平安银行,96325.76
20080229,平安银行,68604.31
20080303,平安银行,343850.07
20080304,平安银行,930517.16
20080305,平安银行,307090.62
20080306,平安银行,275662.28
20080307,平安银行,140396.0
20080310,平安银行,276107.49
20080311,平安银行,261498.71
20080312,平安银行,277629.25
20080313,平安银行,254543.55
20080314,平安银行,286786.61
20080317,平安银行,206309.24
20080318,平安银行,258032.84
20080319,平安银行,328239.78
20080320,平安银行,479227.08
20080321,平安银行,280018.18
20080324,平安银行,178751.88
20080325,平安银行,238018.15
20080326,平安银行,232802.96
20080327,平安银行,212981.16
20080328,平安银行,463006.92
20080331,平安银行,216670.78
20080401,平安银行,301862.31
20080402,平安银行,435991.62
20080403,平安银行,233758.37
20080407,平安银行,255769.06
20080408,平安银行,201700.24
20080409,平安银行,263140.42
20080410,平安银行,180717.58
20080411,平安银行,122282.99
20080414,平安银行,222417.33
20080415,平安银行,168337.3
20080416,平安银行,151237.0
20080417,平安银行,251217.21
20080418,平安银行,157429.48
20080421,平安银行,282009.87
20080422,平安银行,239570.4
20080423,平安银行,245281.21
20080424,平安银行,494546.43
20080425,平安银行,391892.51
20080428,平安银行,200707.57
20080429,平安银行,150811.18
20080430,平安银行,308759.68
20080505,平安银行,237304.39
20080506,平安银行,190562.15
20080507,平安银行,302204.87
20080508,平安银行,179477.74
20080509,平安银行,323221.91
20080512,平安银行,218329.17
20080513,平安银行,191553.22
20080514,平安银行,221405.81
20080515,平安银行,154543.6
20080516,平安银行,165717.54
20080519,平安银行,130262.67
20080520,平安银行,152568.81
20080521,平安银行,140835.01
20080522,平安银行,148514.1
20080523,平安银行,115653.88
20080526,平安银行,131530.37
20080527,平安银行,58446.09
20080528,平安银行,126199.31
20080529,平安银行,78626.5
20080530,平安银行,81333.57
20080602,平安银行,146238.99
20080603,平安银行,80441.11
20080604,平安银行,96705.87
20080605,平安银行,79015.01
20080606,平安银行,76340.01
20080610,平安银行,175271.41
20080611,平安银行,189952.64
20080613,平安银行,142908.13
20080616,平安银行,106273.05
20080617,平安银行,111785.52
20080618,平安银行,178119.35
20080619,平安银行,153587.41
20080620,平安银行,199090.47
20080623,平安银行,127737.89
20080624,平安银行,173554.32
20080625,平安银行,339985.63
20080626,平安银行,258869.24
20080627,平安银行,456001.37
20080630,平安银行,187489.59
20080701,平安银行,219729.82
20080702,平安银行,104927.48
20080703,平安银行,168087.85
20080704,平安银行,146088.76
20080707,平安银行,171935.99
20080708,平安银行,121758.23
20080709,平安银行,232756.15
20080710,平安银行,162635.34
20080711,平安银行,94225.13
20080714,平安银行,92466.02
20080715,平安银行,150709.62
20080716,平安银行,150233.73
20080717,平安银行,100903.53
20080718,平安银行,164240.95
20080721,平安银行,129473.34
20080722,平安银行,65446.5
20080723,平安银行,86314.36
20080724,平安银行,205121.31
20080725,平安银行,223513.23
20080728,平安银行,272127.52
20080729,平安银行,105774.27
20080730,平安银行,107335.09
20080731,平安银行,103168.22
20080801,平安银行,141673.31
20080804,平安银行,136208.09
20080805,平安银行,137615.18
20080806,平安银行,103674.9
20080807,平安银行,74914.28
20080808,平安银行,93033.55
20080811,平安银行,99389.72
20080812,平安银行,77307.97
20080813,平安银行,70404.56
20080814,平安银行,32029.69
20080815,平安银行,72815.91
20080818,平安银行,77409.58
20080819,平安银行,44323.79
20080820,平安银行,175587.19
20080821,平安银行,83313.3
20080822,平安银行,64209.82
20080825,平安银行,79996.02
20080826,平安银行,80551.95
20080827,平安银行,67920.51
20080828,平安银行,72657.13
20080829,平安银行,153029.98
20080901,平安银行,110328.46
20080902,平安银行,111060.84
20080903,平安银行,85824.86
20080904,平安银行,52388.21
20080905,平安银行,106253.96
20080908,平安银行,61712.35
20080909,平安银行,78719.95
20080910,平安银行,62206.51
20080911,平安银行,94133.27
20080912,平安银行,48542.49
20080916,平安银行,278833.92
20080917,平安银行,298090.21
20080918,平安银行,290192.41
20080919,平安银行,111367.64
20080922,平安银行,603467.39
20080923,平安银行,205716.93
20080924,平安银行,195686.13
20080925,平安银行,246201.04
20080926,平安银行,253028.27
20081006,平安银行,296757.71
20081007,平安银行,190886.11
20081008,平安银行,300445.17
20081009,平安银行,158573.76
20081010,平安银行,158856.4
20081013,平安银行,511122.79
20081014,平安银行,504096.08
20081016,平安银行,258596.54
20081017,平安银行,188299.92
20081020,平安银行,152016.82
20081021,平安银行,150515.68
20081022,平安银行,136977.94
20081023,平安银行,357685.49
20081024,平安银行,287750.96
20081027,平安银行,306553.0
20081028,平安银行,418838.21
20081029,平安银行,282279.17
20081030,平安银行,342019.94
20081031,平安银行,244054.45
20081103,平安银行,201981.25
20081104,平安银行,195276.12
20081105,平安银行,472622.33
20081106,平安银行,233617.86
20081107,平安银行,318944.58
20081110,平安银行,565848.66
20081111,平安银行,515000.34
20081112,平安银行,364710.64
20081113,平安银行,648835.98
20081114,平安银行,688606.04
20081117,平安银行,651754.07
20081118,平安银行,726605.12
20081119,平安银行,545662.5
20081120,平安银行,611339.37
20081121,平安银行,546568.07
20081124,平安银行,451106.66
20081125,平安银行,370937.09
20081126,平安银行,313662.96
20081127,平安银行,834056.16
20081128,平安银行,495141.79
20081201,平安银行,318610.7
20081202,平安银行,340893.64
20081203,平安银行,863898.88
20081204,平安银行,1174168.71
20081205,平安银行,672297.77
20081208,平安银行,873828.62
20081209,平安银行,691029.95
20081210,平安银行,1017260.67
20081211,平安银行,675100.34
20081212,平安银行,491301.34
20081215,平安银行,558988.6
20081216,平安银行,403335.87
20081217,平安银行,518092.48
20081218,平安银行,623343.95
20081219,平安银行,551088.31
20081222,平安银行,340562.07
20081223,平安银行,505692.18
20081224,平安银行,346034.93
20081225,平安银行,306839.66
20081226,平安银行,265881.39
20081229,平安银行,277930.62
20081230,平安银行,327193.01
20081231,平安银行,232262.25
20090105,平安银行,340827.18
20090106,平安银行,635330.35
20090107,平安银行,611960.35
20090108,平安银行,392572.46
20090109,平安银行,604457.27
20090112,平安银行,415480.41
20090113,平安银行,1730707.99
20090114,平安银行,765324.72
20090115,平安银行,895014.39
20090116,平安银行,664370.35
20090119,平安银行,936334.87
20090120,平安银行,472974.73
20090121,平安银行,824455.96
20090122,平安银行,469409.62
20090123,平安银行,345712.54
20090202,平安银行,329749.37
20090203,平安银行,368640.28
20090204,平安银行,540951.65
20090205,平安银行,373428.47
20090206,平安银行,324698.02
20090209,平安银行,474282.73
20090210,平安银行,533705.64
20090211,平安银行,822193.11
20090212,平安银行,559956.92
20090213,平安银行,512960.09
20090216,平安银行,691809.71
20090217,平安银行,727351.6
20090218,平安银行,977475.5
20090219,平安银行,634735.57
20090220,平安银行,408429.94
20090223,平安银行,693365.62
20090225,平安银行,1434626.07
20090226,平安银行,871137.77
20090302,平安银行,592781.8
20090303,平安银行,295642.34
20090304,平安银行,678979.33
20090305,平安银行,913143.1
20090306,平安银行,454395.94
20090309,平安银行,561381.89
20090310,平安银行,251375.83
20090311,平安银行,451200.26
20090312,平安银行,347933.55
20090313,平安银行,268562.3
20090316,平安银行,415651.43
20090317,平安银行,660100.95
20090318,平安银行,537784.71
20090319,平安银行,570505.4
20090320,平安银行,637376.6
20090323,平安银行,711227.44
20090324,平安银行,842964.83
20090325,平安银行,488148.31
20090326,平安银行,717027.77
20090327,平安银行,387551.29
20090330,平安银行,405767.59
20090331,平安银行,323448.49
20090401,平安银行,403239.01
20090402,平安银行,565853.58
20090403,平安银行,607704.8
20090407,平安银行,326794.59
20090408,平安银行,448199.63
20090409,平安银行,307975.7
20090410,平安银行,329640.42
20090413,平安银行,333867.21
20090414,平安银行,264976.75
20090415,平安银行,424377.79
20090416,平安银行,404318.65
20090417,平安银行,416702.76
20090420,平安银行,320627.04
20090421,平安银行,353316.89
20090422,平安银行,351649.2
20090423,平安银行,220364.13
20090424,平安银行,340102.64
20090427,平安银行,206665.02
20090428,平安银行,375916.98
20090429,平安银行,587092.06
20090430,平安银行,342254.11
20090504,平安银行,383777.89
20090505,平安银行,314031.66
20090506,平安银行,471289.48
20090507,平安银行,610114.13
20090508,平安银行,579946.0
20090511,平安银行,673288.48
20090512,平安银行,207026.38
20090513,平安银行,233911.67
20090514,平安银行,315017.91
20090515,平安银行,146351.63
20090519,平安银行,292115.43
20090520,平安银行,140420.95
20090521,平安银行,254240.45
20090522,平安银行,234040.76
20090525,平安银行,295555.29
20090526,平安银行,174704.0
20090527,平安银行,348115.71
20090601,平安银行,300235.53
20090602,平安银行,432956.87
20090603,平安银行,646897.21
20090604,平安银行,618459.44
20090605,平安银行,348528.59
20090615,平安银行,1896381.93
20090616,平安银行,1499769.41
20090617,平安银行,652224.43
20090618,平安银行,670966.88
20090619,平安银行,579874.12
20090622,平安银行,663086.28
20090623,平安银行,624697.66
20090624,平安银行,657157.43
20090625,平安银行,383515.64
20090626,平安银行,341173.5
20090630,平安银行,412012.95
20090701,平安银行,798579.41
20090702,平安银行,489428.98
20090703,平安银行,376413.53
20090706,平安银行,351974.21
20090707,平安银行,517276.56
20090708,平安银行,375571.34
20090709,平安银行,319593.23
20090710,平安银行,294774.15
20090713,平安银行,279276.02
20090714,平安银行,289465.89
20090715,平安银行,280882.31
20090716,平安银行,545872.43
20090717,平安银行,284193.73
20090720,平安银行,377519.4
20090721,平安银行,469599.97
20090722,平安银行,417012.72
20090723,平安银行,544133.66
20090724,平安银行,448278.99
20090727,平安银行,381862.6
20090728,平安银行,603280.18
20090729,平安银行,1365058.66
20090730,平安银行,1871717.6
20090803,平安银行,994984.01
20090804,平安银行,687544.5
20090805,平安银行,466406.6
20090806,平安银行,485382.47
20090807,平安银行,323960.98
20090810,平安银行,460192.6
20090811,平安银行,245180.33
20090812,平安银行,364689.11
20090813,平安银行,386028.62
20090814,平安银行,306720.83
20090817,平安银行,445874.49
20090818,平安银行,281471.6
20090819,平安银行,281513.37
20090820,平安银行,344393.81
20090821,平安银行,473640.78
20090824,平安银行,290076.1
20090825,平安银行,550336.73
20090826,平安银行,363893.26
20090827,平安银行,290751.56
20090828,平安银行,375599.11
20090831,平安银行,360352.94
20090901,平安银行,361588.72
20090902,平安银行,417756.83
20090903,平安银行,394376.52
20090904,平安银行,288675.06
20090907,平安银行,270208.9
20090908,平安银行,335538.12
20090909,平安银行,208786.2
20090910,平安银行,233547.56
20090911,平安银行,451816.31
20090914,平安银行,293256.94
20090915,平安银行,207385.98
20090916,平安银行,282732.93
20090917,平安银行,220036.36
20090918,平安银行,544505.76
20090921,平安银行,413420.71
20090922,平安银行,353983.41
20090923,平安银行,248898.64
20090924,平安银行,481660.62
20090925,平安银行,211870.26
20090928,平安银行,145859.59
20090929,平安银行,187961.45
20090930,平安银行,182522.47
20091009,平安银行,257463.33
20091012,平安银行,240982.95
20091013,平安银行,126961.89
20091014,平安银行,290701.53
20091015,平安银行,245157.1
20091016,平安银行,195516.06
20091019,平安银行,348413.07
20091020,平安银行,298993.15
20091021,平安银行,289998.54
20091022,平安银行,223513.24
20091023,平安银行,249408.65
20091026,平安银行,162386.3
20091027,平安银行,224129.0
20091028,平安银行,165094.32
20091029,平安银行,373126.98
20091030,平安银行,260405.39
20091102,平安银行,762862.14
20091103,平安银行,539026.63
20091104,平安银行,499130.87
20091105,平安银行,289311.92
20091106,平安银行,302975.01
20091109,平安银行,327966.51
20091110,平安银行,502086.83
20091111,平安银行,192092.11
20091112,平安银行,213038.75
20091113,平安银行,226480.46
20091116,平安银行,339575.36
20091117,平安银行,339756.94
20091118,平安银行,181939.5
20091119,平安银行,197731.21
20091120,平安银行,266283.96
20091123,平安银行,252657.01
20091124,平安银行,372235.96
20091125,平安银行,309765.31
20091126,平安银行,423685.5
20091127,平安银行,387948.47
20091130,平安银行,281862.4
20091201,平安银行,533853.46
20091202,平安银行,341100.19
20091203,平安银行,339209.36
20091204,平安银行,790960.47
20091207,平安银行,421710.46
20091208,平安银行,312473.99
20091209,平安银行,202844.18
20091210,平安银行,191282.98
20091211,平安银行,174436.8
20091214,平安银行,400292.97
20091215,平安银行,248533.55
20091216,平安银行,160090.55
20091217,平安银行,181396.68
20091218,平安银行,197862.71
20091221,平安银行,172649.06
20091222,平安银行,147319.18
20091223,平安银行,213401.99
20091224,平安银行,294028.6
20091229,平安银行,243439.03
20091230,平安银行,363330.42
20091231,平安银行,214761.84
20100104,平安银行,241922.76
20100105,平安银行,556499.82
20100106,平安银行,412143.13
20100107,平安银行,355336.85
20100108,平安银行,288543.06
20100111,平安银行,442846.02
20100112,平安银行,591795.91
20100113,平安银行,935039.47
20100114,平安银行,521194.74
20100115,平安银行,539508.46
20100118,平安银行,349126.52
20100119,平安银行,650715.14
20100120,平安银行,490835.67
20100121,平安银行,632301.3
20100122,平安银行,882538.96
20100125,平安银行,356058.64
20100126,平安银行,345325.56
20100127,平安银行,401034.76
20100128,平安银行,262132.49
20100129,平安银行,240688.21
20100201,平安银行,283179.91
20100202,平安银行,286733.6
20100203,平安银行,549005.74
20100204,平安银行,303346.03
20100205,平安银行,276174.0
20100208,平安银行,206423.07
20100209,平安银行,248170.26
20100210,平安银行,253839.64
20100211,平安银行,139102.29
20100212,平安银行,188385.63
20100222,平安银行,165777.59
20100223,平安银行,237781.28
20100224,平安银行,231486.45
20100225,平安银行,347878.98
20100226,平安银行,450217.3
20100302,平安银行,684647.27
20100303,平安银行,284111.39
20100304,平安银行,376320.84
20100305,平安银行,291842.1
20100308,平安银行,441053.92
20100309,平安银行,394360.14
20100310,平安银行,211058.84
20100311,平安银行,241218.35
20100312,平安银行,283073.35
20100315,平安银行,189089.95
20100316,平安银行,196848.75
20100317,平安银行,192859.71
20100318,平安银行,218152.2
20100319,平安银行,176614.72
20100322,平安银行,195256.78
20100323,平安银行,159349.45
20100324,平安银行,210982.92
20100325,平安银行,166074.31
20100326,平安银行,223460.79
20100329,平安银行,444163.28
20100330,平安银行,253043.41
20100331,平安银行,305549.5
20100401,平安银行,305158.92
20100402,平安银行,195900.02
20100406,平安银行,236509.32
20100407,平安银行,318422.26
20100408,平安银行,448387.23
20100409,平安银行,220409.6
20100412,平安银行,494770.64
20100413,平安银行,449186.97
20100414,平安银行,331852.41
20100415,平安银行,357017.5
20100416,平安银行,286467.97
20100419,平安银行,826874.25
20100420,平安银行,435134.33
20100421,平安银行,373588.46
20100422,平安银行,452210.08
20100423,平安银行,556045.71
20100426,平安银行,322314.93
20100427,平安银行,348903.88
20100428,平安银行,334938.83
20100429,平安银行,368242.42
20100430,平安银行,324344.62
20100504,平安银行,286747.1
20100505,平安银行,650422.44
20100506,平安银行,685796.6
20100507,平安银行,412579.99
20100510,平安银行,386416.88
20100511,平安银行,561716.55
20100512,平安银行,521040.82
20100513,平安银行,567527.0
20100514,平安银行,265628.24
20100517,平安银行,326607.79
20100518,平安银行,361900.91
20100519,平安银行,256356.25
20100520,平安银行,218289.49
20100521,平安银行,220795.49
20100524,平安银行,317915.66
20100525,平安银行,245946.16
20100526,平安银行,171611.15
20100527,平安银行,278166.65
20100528,平安银行,253974.4
20100531,平安银行,270457.58
20100601,平安银行,218091.02
20100602,平安银行,251256.05
20100603,平安银行,287561.78
20100604,平安银行,134735.13
20100607,平安银行,241493.27
20100608,平安银行,170330.17
20100609,平安银行,495743.74
20100610,平安银行,284640.74
20100611,平安银行,209983.39
20100618,平安银行,448492.56
20100621,平安银行,589807.12
20100622,平安银行,417137.71
20100623,平安银行,324679.5
20100624,平安银行,233515.19
20100625,平安银行,227502.85
20100628,平安银行,244148.09
20100629,平安银行,306683.25
20100902,平安银行,1634542.1
20100903,平安银行,624129.22
20100906,平安银行,609069.62
20100907,平安银行,392852.63
20100908,平安银行,490035.78
20100909,平安银行,469897.64
20100910,平安银行,251847.77
20100913,平安银行,502228.27
20100914,平安银行,299494.71
20100915,平安银行,259235.6
20100916,平安银行,286076.4
20100917,平安银行,220792.99
20100920,平安银行,197686.87
20100921,平安银行,133992.27
20100927,平安银行,188331.73
20100928,平安银行,246526.46
20100929,平安银行,213475.78
20101008,平安银行,536715.85
20101011,平安银行,874030.16
20101012,平安银行,477594.48
20101013,平安银行,825961.78
20101014,平安银行,1003749.25
20101015,平安银行,1168938.21
20101018,平安银行,1074081.95
20101019,平安银行,580719.26
20101020,平安银行,739727.16
20101021,平安银行,554999.68
20101022,平安银行,538222.05
20101025,平安银行,468305.75
20101026,平安银行,422300.44
20101027,平安银行,395031.55
20101028,平安银行,384631.4
20101029,平安银行,358577.18
20101101,平安银行,591272.84
20101102,平安银行,639817.41
20101103,平安银行,910796.4
20101104,平安银行,613458.27
20101105,平安银行,503959.37
20101108,平安银行,625194.47
20101109,平安银行,566926.23
20101110,平安银行,571204.5
20101111,平安银行,679686.6
20101112,平安银行,616256.85
20101115,平安银行,439918.46
20101116,平安银行,442667.1
20101117,平安银行,339274.46
20101118,平安银行,437339.56
20101119,平安银行,433014.61
20101122,平安银行,353498.7
20101123,平安银行,329384.78
20101124,平安银行,318366.54
20101125,平安银行,382939.99
20101126,平安银行,237030.58
20101129,平安银行,200639.95
20101130,平安银行,282621.44
20101201,平安银行,154272.54
20101202,平安银行,202699.79
20101203,平安银行,157006.22
20101206,平安银行,217923.98
20101207,平安银行,199545.22
20101208,平安银行,172886.08
20101209,平安银行,240293.74
20101210,平安银行,198341.12
20101213,平安银行,280803.63
20101214,平安银行,237516.7
20101215,平安银行,281276.59
20101216,平安银行,220556.06
20101217,平安银行,173020.92
20101220,平安银行,256205.45
20101221,平安银行,306853.63
20101222,平安银行,227035.88
20101224,平安银行,286127.24
20101227,平安银行,308657.98
20101228,平安银行,265566.45
20101229,平安银行,236832.56
20101230,平安银行,178266.65
20101231,平安银行,240891.42
20110104,平安银行,358840.61
20110105,平安银行,237462.63
20110106,平安银行,206531.27
20110107,平安银行,770482.21
20110110,平安银行,361872.13
20110111,平安银行,208200.63
20110112,平安银行,277133.44
20110113,平安银行,194811.15
20110114,平安银行,206914.57
20110117,平安银行,266164.57
20110118,平安银行,155554.69
20110119,平安银行,167944.89
20110120,平安银行,287579.0
20110121,平安银行,229977.23
20110124,平安银行,153826.97
20110125,平安银行,134201.38
20110126,平安银行,105060.28
20110127,平安银行,255511.27
20110128,平安银行,185419.49
20110131,平安银行,140244.73
20110201,平安银行,151697.58
20110209,平安银行,166508.33
20110210,平安银行,136822.25
20110211,平安银行,225828.08
20110214,平安银行,417656.67
20110215,平安银行,321098.51
20110216,平安银行,183205.72
20110217,平安银行,253810.07
20110218,平安银行,228802.39
20110221,平安银行,316543.43
20110222,平安银行,343958.53
20110223,平安银行,357434.31
20110224,平安银行,202307.81
20110225,平安银行,509263.94
20110228,平安银行,307637.35
20110301,平安银行,482775.54
20110302,平安银行,488107.09
20110303,平安银行,980489.37
20110304,平安银行,505396.28
20110307,平安银行,497624.5
20110308,平安银行,321812.61
20110309,平安银行,323647.68
20110310,平安银行,308493.83
20110311,平安银行,230166.86
20110314,平安银行,217999.7
20110315,平安银行,284381.42
20110316,平安银行,242075.67
20110317,平安银行,207262.43
20110318,平安银行,145243.28
20110321,平安银行,160157.61
20110322,平安银行,251943.71
20110323,平安银行,226798.87
20110324,平安银行,160124.96
20110325,平安银行,360862.55
20110328,平安银行,367932.38
20110329,平安银行,482587.36
20110330,平安银行,275076.84
20110331,平安银行,213368.29
20110401,平安银行,323240.47
20110406,平安银行,745243.86
20110407,平安银行,648810.87
20110408,平安银行,268117.61
20110411,平安银行,563818.24
20110412,平安银行,386181.73
20110413,平安银行,723851.24
20110414,平安银行,1049250.65
20110415,平安银行,670794.15
20110418,平安银行,580148.96
20110419,平安银行,525777.07
20110420,平安银行,489256.74
20110421,平安银行,318062.22
20110422,平安银行,306668.5
20110425,平安银行,358646.68
20110426,平安银行,389430.64
20110427,平安银行,532705.04
20110428,平安银行,648958.09
20110429,平安银行,500495.93
20110503,平安银行,221058.44
20110504,平安银行,393819.78
20110505,平安银行,246037.9
20110506,平安银行,241119.05
20110513,平安银行,367984.22
20110516,平安银行,197104.85
20110517,平安银行,319708.91
20110518,平安银行,294153.2
20110519,平安银行,164599.97
20110520,平安银行,311900.3
20110523,平安银行,329120.56
20110524,平安银行,291587.42
20110526,平安银行,294740.05
20110527,平安银行,238330.87
20110530,平安银行,150901.47
20110531,平安银行,193607.69
20110601,平安银行,181035.3
20110602,平安银行,439600.73
20110603,平安银行,154536.83
20110607,平安银行,146089.11
20110608,平安银行,160759.48
20110609,平安银行,120222.35
20110610,平安银行,145571.06
20110613,平安银行,162822.65
20110614,平安银行,278983.86
20110615,平安银行,168677.12
20110616,平安银行,173850.79
20110617,平安银行,191329.51
20110620,平安银行,122691.28
20110621,平安银行,193911.96
20110622,平安银行,151940.27
20110623,平安银行,165888.75
20110624,平安银行,322825.77
20110627,平安银行,280933.22
20110628,平安银行,206529.19
20110629,平安银行,258981.52
20110630,平安银行,275840.04
20110701,平安银行,248789.49
20110704,平安银行,378249.12
